TIF,POI_0,POI_1,POI_2,POI_3,POI_4,POI_5,POI_6,POI_7,POI_8,POI_9,POI_10,POI_11,POI_12,POI_13
7377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3599,0.005337009294445601,0.026685046472228,0.2561764461333888,0.106740185888912,0.021348037177782404,0.0160110278833368,0.0693811208277928,0.1440992509500312,0.3255575669611816,0.048033083650010404,0.17078429742225923,0.37359065061119207,1.0193687752391096,0.12275121377224882,507.0
11239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2983,0.020807382381331813,0.03269731517066428,0.45776241238929993,0.11592684469599153,0.0178348991839987,0.020807382381331813,0.05647718074932921,0.10998187830132529,0.08620201272266037,0.020807382381331813,0.041614764762663625,0.7282583833466134,1.1325160981839173,0.1634865758533214,1011.0
8607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1836,0.2520195555119317,0.0,0.0,0.4200325925198862,0.0,0.0,0.2520195555119317,0.0,0.0,0.16801303700795447,0.08400651850397724,0.0,0.0,0.0,14.0
14888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,0.0,0.0,0.0,0.23856062735983122,0.23856062735983122,0.0,0.0,0.0,0.11928031367991561,0.11928031367991561,0.0,0.11928031367991561,0.0,0.11928031367991561,8.0
1581,0.03333329131197013,0.0,0.11111097103990043,0.2999996218077312,0.06666658262394026,0.055555485519950216,0.255555233391771,0.011111097103990043,1.0777764190870343,0.055555485519950216,0.12222206814389047,0.0999998739359104,0.0999998739359104,0.03333329131197013,209.0
3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2632,0.0041054785757603475,0.034896567893962956,0.3222800681971873,0.1498499680152527,0.022580132166681914,0.018474653590921562,0.13958627157585182,0.1642191430304139,0.3058581538941459,0.0780040929394466,0.08005683222732678,0.5521868684397668,1.2542237048947862,0.06568765721216556,1555.0
13196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1747,0.20068666377598746,0.0,0.0,0.20068666377598746,0.0,0.0,0.0,0.0,0.20068666377598746,0.0,0.0,0.0,0.0,0.0,3.0
7412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1834,0.022789747189217207,0.005697436797304302,0.21080516150025919,0.2791744030679108,0.039882057581130115,0.06836924156765162,0.09685642555417312,0.039882057581130115,0.045579494378434414,0.5184667485546914,0.05127693117573872,0.6779949788792119,0.49567700136547427,0.11964617274339033,469.0
15241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3341,0.0,0.0,0.32644857717856873,0.05440809619642813,0.02331775551275491,0.02331775551275491,0.09327102205101964,0.07772585170918303,0.8783021243137683,0.05440809619642813,0.031090340683673216,0.5207632064515264,0.39640184371683346,0.031090340683673216,323.0
14833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3053,0.015439770040850636,0.0,0.47863287126636966,0.16983747044935696,0.0,0.15439770040850634,0.06175908016340254,0.10807839028595444,0.20071701053105825,0.015439770040850636,0.04631931012255191,0.13895793036765572,0.32423517085786335,0.43231356114381775,139.0
16197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4121,0.014078532222288323,0.042235596666864966,0.34492403944606387,0.07039266111144162,0.021117798333432483,0.021117798333432483,0.13374605611173906,0.05631412888915329,0.48570936166894707,0.1478245883340274,0.03519633055572081,0.6053768855583979,0.4927486277800913,0.09151045944487408,364.0
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3157,0.005920192725453846,0.005920192725453846,0.13616443268543846,0.2249673235672462,0.011840385450907692,0.0,0.17760578176361538,0.05328173452908462,1.0537943051307845,0.005920192725453846,0.14800481813634617,0.3907327198799539,0.3907327198799539,0.047361541803630766,448.0
15894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,2.0
15250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3809,0.02331639787067544,0.0,0.18653118296540352,0.06994919361202633,0.01165819893533772,0.0,0.0582909946766886,0.02331639787067544,1.084212500986408,0.01165819893533772,0.10492379041803948,0.36140416699546934,0.34974596806013164,0.01165819893533772,197.0
13219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2195,0.0058461293836880555,0.023384517534752222,0.40338292747447585,0.07599968198794471,0.026307582226596248,0.023384517534752222,0.08476887606347681,0.08769194075532083,0.4910748682297966,0.09353807013900889,0.16953775212695363,0.531997773915613,0.8915347310124284,0.10523032890638499,1031.0
14691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2978,0.021039612822221786,0.021039612822221786,0.04207922564444357,0.10519806411110892,0.021039612822221786,0.0,0.1683169025777743,0.0,1.4096540590888595,0.0,0.021039612822221786,0.1262376769333307,0.021039612822221786,0.021039612822221786,94.0
4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2091,0.025680044790485742,0.003668577827212249,0.3521834714123759,0.13206880177964095,0.02934862261769799,0.018342889136061243,0.09905160133473072,0.09905160133473072,0.32650342662189014,0.05502866740818373,0.09905160133473072,0.7373841432696621,0.8547786337404539,0.06603440088982047,790.0
6154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1334,0.0,0.0,0.0,0.0,0.23856062735983122,0.0,0.0,0.0,0.0,0.23856062735983122,0.0,0.0,0.0,0.0,2.0
11341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2636,0.0,0.013655479039530603,0.16386574847436722,0.16386574847436722,0.040966437118591804,0.0,0.09558835327671422,0.013655479039530603,0.5462191615812241,0.10924383231624482,0.013655479039530603,0.5462191615812241,0.47794176638357105,0.027310958079061205,162.0
633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1189,0.0201866690243451,0.051384248425605704,0.5156776359855431,0.2826133663408314,0.06790061399097896,0.042208489778176116,0.15048244181784529,0.10643880031018324,0.2936242767177469,0.11744971068709875,0.04587879323714795,0.7634231194661419,0.671665532991846,0.11928486241658467,1770.0
2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1858,0.0,0.0,0.2112745100035642,0.14084967333570947,0.07042483666785473,0.0,0.1056372550017821,0.0,0.24648692833749158,0.3521241833392737,0.03521241833392737,0.17606209166963685,0.24648692833749158,0.1056372550017821,48.0
16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3603,0.0,0.0,0.0644578773886757,0.03222893869433785,0.0,0.0,0.03222893869433785,0.0,1.5469890573282168,0.0,0.03222893869433785,0.0,0.03222893869433785,0.0,54.0
16635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
817,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1341,0.07230518738082849,0.01807629684520712,0.05422889053562136,0.25306815583289965,0.14461037476165697,0.0903814842260356,0.01807629684520712,0.0,0.1626866716068641,0.37960223374934954,0.0,0.4338311242849709,0.3434496400589353,0.0903814842260356,114.0
5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2919,0.006355670264680439,0.015889175661701095,0.4480747536599709,0.17795876741105227,0.028600516191061975,0.028600516191061975,0.16842526201403163,0.0985128891025468,0.4544304239246514,0.10169072423488702,0.06355670264680438,0.7054793993795286,0.5815438292182601,0.09215721883786636,935.0
11379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3028,0.12901285528456335,0.0,0.12901285528456335,0.12901285528456335,0.12901285528456335,0.12901285528456335,0.12901285528456335,0.0,0.0,0.0,0.0,0.0,0.0,0.12901285528456335,7.0
6046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3260,0.026953130909630932,0.03234375709155712,0.46898447782757824,0.21023442109512128,0.026953130909630932,0.026953130909630932,0.10242189745659755,0.09164064509274517,0.2964844400059402,0.07007814036504041,0.04312500945540949,0.3881250850986854,0.7870314225612232,0.12937502836622847,501.0
4490,0.09942411292228484,0.0,0.29827233876685455,0.04971205646114242,0.09942411292228484,0.09942411292228484,0.04971205646114242,0.0,0.29827233876685455,0.0,0.04971205646114242,0.09942411292228484,0.34798439522799696,0.0,30.0
11091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3901,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0
15900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1296,0.0,0.0292092786450427,0.3505113437405124,0.5111623762882472,0.01460463932252135,0.2336742291603416,0.1752556718702562,0.04381391796756405,0.21906958983782027,0.0,0.0292092786450427,0.1168371145801708,0.32130206509546977,0.13144175390269217,149.0
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4600,0.1420837334392032,0.0710418667196016,0.0,0.0,0.0,0.0,0.0,0.0,0.9235442673548209,0.0,0.0,0.0,0.1420837334392032,0.0,18.0
2310,0.0,0.0,0.2591534460330937,0.07853134728275567,0.0235594041848267,0.007853134728275566,0.14920955983723577,0.031412538913102264,0.8874042242951391,0.0471188083696534,0.0471188083696534,0.5968382393489431,0.35339106277240045,0.0235594041848267,319.0
7669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1578,0.007206722493052685,0.010810083739579028,0.3963697371178977,0.1513411723541064,0.0378352930885266,0.030628570595473914,0.2900705803453706,0.14953949173084322,0.1819697429495803,0.12791932425168517,0.10629915677252712,0.789136112989269,0.8828235053989539,0.09548907303294808,1808.0
14457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1928,0.0,0.0,0.047453560621183985,0.0,0.0,0.0,0.14236068186355194,0.0,0.9490712124236798,0.0,0.0,0.14236068186355194,0.23726780310591994,0.0,32.0
7648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2034,0.28169934667141894,0.0,0.0,0.0,0.0,0.0,0.0,0.14084967333570947,0.4225490200071284,0.0,0.0,0.0,0.0,0.0,6.0
9741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3297,0.0,0.0,0.4527914713506618,0.05659893391883272,0.0,0.0,0.11319786783766544,0.0,0.7923850748636582,0.0,0.0,0.0,0.0,0.0,25.0
