TIF,POI_0,POI_1,POI_2,POI_3,POI_4,POI_5,POI_6,POI_7,POI_8,POI_9,POI_10,POI_11,POI_12,POI_13
6643,0.2988779777383154,0.08539370792523299,0.34157483170093195,0.0,0.17078741585046597,0.0,0.0,0.0,0.5550591015140144,0.12809056188784948,0.0,0.0,0.0,0.0,37.0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8127,0.3226892029900298,0.12411123191924223,0.3723336957577267,0.07446673915154534,0.3971559421415751,0.0,0.0,0.024822246383848445,0.446800434909272,0.024822246383848445,0.0,0.024822246383848445,0.04964449276769689,0.024822246383848445,76.0
3761,0.0,0.0,0.0,0.0,0.7156818820794937,0.0,0.0,0.0,0.23856062735983122,0.0,0.0,0.0,0.0,0.0,8.0
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6818,0.3882273188866114,0.1397618347991801,0.512460060930327,0.29505276235382466,0.1087036492882512,0.062116371021857825,0.0,0.015529092755464456,0.2639945768428958,0.015529092755464456,0.07764546377732229,0.062116371021857825,0.1087036492882512,0.09317455653278674,138.0
7181,0.17474250108400471,0.0,0.0,0.0,0.34948500216800943,0.0,0.0,0.0,0.0,0.0,0.17474250108400471,0.0,0.0,0.0,4.0
4864,0.2717277601067809,0.0828999946088484,0.7599166172477771,0.07368888409675414,0.856633277624767,0.10132221563303695,0.004605555256047134,0.018422221024188536,0.23027776280235673,0.17961665498583823,0.050661107816518475,0.013816665768141403,0.02302777628023567,0.11513888140117837,604.0
4650,0.576352771480116,0.19084528856957486,0.8549868927916953,0.06488739811365545,0.28626793285436225,0.03053524617113197,0.02290143462834898,0.02290143462834898,0.3816905771391497,0.17557766548400885,0.034352151942523466,0.053436680799480954,0.08778883274200443,0.09542264428478743,754.0
7567,0.0,0.1041392685158225,0.0,0.0,0.1041392685158225,0.0,0.0,0.31241780554746745,0.41655707406329,0.0,0.0,0.0,0.1041392685158225,0.0,10.0
1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5617,0.21377973718761717,0.0743581694565625,0.6785182962911327,0.22307450836968748,0.06506339827449217,0.05576862709242187,0.10224248300277343,0.009294771182070312,0.6320444403807812,0.0,0.018589542364140624,0.018589542364140624,0.16730588127726562,0.1580111100951953,260.0
8284,0.3186893712751941,0.47803405691279116,0.7568872567785859,0.01991808570469963,0.01991808570469963,0.0,0.04979521426174908,0.0,0.6274196996980385,0.03983617140939926,0.009959042852349815,0.01991808570469963,0.03983617140939926,0.0,239.0
2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6317,0.3643754594519938,0.11463497600736883,1.6826776835367354,0.13305845429426738,0.2824933337324447,0.034799903430808396,0.03275285028781967,0.0020470531429887294,0.24974048344462496,0.0777880194335717,0.049129275431729506,0.04298811600276332,0.047082222288740774,0.07983507257656045,1560.0
3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6484,0.9822645761613966,0.08904381426958836,0.8514814739529387,0.06678286070219128,0.28104453878838825,0.08626119507366373,0.061217622310342,0.00834785758777391,0.3227838267272578,0.02226095356739709,0.04730452633071882,0.10295691024921154,0.08347857587773909,0.03339143035109564,1092.0
7806,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7695,0.09810738600432954,0.49053693002164767,0.19621477200865908,0.0,0.19621477200865908,0.0,0.0,0.0,0.09810738600432954,0.0,0.0,0.0,0.0,0.0,11.0
5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3271,0.17698763674725715,0.19307742190609872,0.2735263477003065,0.1608978515884156,0.38615484381219745,0.01608978515884156,0.03217957031768312,0.06435914063536624,0.3217957031768312,0.11262849611189092,0.12871828127073248,0.09653871095304936,0.0,0.1608978515884156,132.0
5664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2575,0.0,0.7740771317073801,0.0,0.0,0.12901285528456335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
4649,0.19723069026040677,0.14633244761255984,0.8207341626965313,0.15905700827452157,0.7316622380627992,0.012724560661961726,0.006362280330980863,0.006362280330980863,0.2672157739011962,0.09543420496471293,0.031811401654904314,0.012724560661961726,0.06362280330980863,0.06362280330980863,411.0
6946,0.44017526930479295,0.13956776831615386,0.6548949128681065,0.010735982178165682,0.3650233940576332,0.06441589306899409,0.0,0.1180958039598225,0.37575937623579886,0.032207946534497045,0.010735982178165682,0.0,0.032207946534497045,0.09662383960349114,218.0
8420,0.16127838567197356,0.0,0.40319596417993386,0.0,1.0079899104498347,0.0,0.0,0.0,0.0,0.0,0.04031959641799339,0.0,0.0,0.0,40.0
3940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6383,0.8359016140993624,0.11817919371749608,0.7811356462790594,0.12394403243542271,0.14988580666609258,0.028824193589633187,0.03170661294859651,0.02594177423066987,0.5764838717926638,0.017294516153779912,0.04900112910237642,0.07494290333304629,0.11529677435853275,0.09223741948682619,1048.0
2714,0.0,0.20068666377598746,0.0,0.4013733275519749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3675,0.0,0.050935215679988356,0.20374086271995343,0.0,0.8149634508798137,0.0,0.10187043135997671,0.0,0.050935215679988356,0.15280564703996508,0.0,0.0,0.0,0.10187043135997671,29.0
7493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5440,0.0,0.08400651850397724,0.2520195555119317,0.0,0.33602607401590895,0.0,0.0,0.0,0.4200325925198862,0.0,0.0,0.0,0.0,0.08400651850397724,14.0
3754,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5967,0.43616328004545296,0.14860430337831804,1.260241689688853,0.08684667080551055,0.15632400744991898,0.011579556107401407,0.042458372393805156,0.11000578302031336,0.2779093465776338,0.009649630089501173,0.01736933416110211,0.08298681876971008,0.5056406166898615,0.07719704071600939,1670.0
1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2931,0.0,0.0,0.0,0.0,0.35784094103974684,0.23856062735983122,0.0,0.11928031367991561,0.11928031367991561,0.0,0.0,0.0,0.11928031367991561,0.0,8.0
7101,0.5929208400968897,0.035934596369508465,0.9073485583300888,0.1078037891085254,0.35934596369508465,0.0,0.0,0.017967298184754232,0.2695094727713135,0.0539018945542627,0.0,0.008983649092377116,0.0539018945542627,0.02695094727713135,271.0
7129,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,9.0
2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5358,0.6458156043086467,0.1388850761954079,0.6666483657379579,0.09027529952701514,0.1458293300051783,0.020832761429311186,0.07638679190747434,0.06249828428793356,0.4235994823959941,0.02777701523908158,0.03472126904885198,0.048609776668392765,0.11110806095632632,0.07638679190747434,370.0
6834,0.0,0.0,0.0,0.0,0.23856062735983122,0.0,0.0,0.0,0.0,0.0,0.23856062735983122,0.0,0.0,0.0,2.0
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6911,0.0,0.464143063461182,0.09282861269223638,0.09282861269223638,0.18565722538447277,0.09282861269223638,0.0,0.0,0.0,0.0,0.0,0.09282861269223638,0.0,0.09282861269223638,12.0
4072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8238,0.0,0.14084967333570947,0.0,0.0,0.7042483666785474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
7687,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,9.0
8133,0.2820659009940257,0.17507538682387797,0.8948297548775985,0.15562256606566935,0.22370743871939963,0.0,0.01945282075820867,0.04863205189552166,0.30151872175223426,0.04863205189552166,0.01945282075820867,0.009726410379104334,0.07781128303283467,0.13616974530746065,246.0
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5350,0.24346885235832041,0.24346885235832041,0.3932958384249791,0.29965397213331746,0.0,0.0,0.03745674651666468,0.01872837325833234,0.3371107186499821,0.01872837325833234,0.11237023954999403,0.03745674651666468,0.05618511977499702,0.24346885235832041,109.0
5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5209,0.8402109098014185,0.06183370331871911,0.9420546564440148,0.032735489992263056,0.4182868165678057,0.02909821332645605,0.0036372766658070064,0.010911829997421019,0.26188391993810445,0.0036372766658070064,0.021823659994842037,0.09093191664517515,0.10548102330840319,0.08002008664775413,798.0
