File,Coordinates,Area,Value_1_Ratio,Value_2_Ratio,Value_3_Ratio,Value_4_Ratio,Value_5_Ratio,Value_6_Ratio,Value_7_Ratio,Value_8_Ratio,Value_9_Ratio,Value_10_Ratio
GZ_17_36,"(17, 36)",1226,0.1017,0.0168,0.0361,0.8192,0.0262
GZ_92_28,"(92, 28)",6468,0.416,0.0019,0.0032,0.5598,0.0057,0.0134
GZ_45_16,"(45, 16)",3166,0.1767,0.0318,0.0793,0.6733,0.018,0.0209
GZ_4_13,"(4, 13)",293,0.3436,0.1855,0.1126,0.1033,0.0991,0.1559
GZ_83_7,"(83, 7)",5817,0.0622,0.032,0.0702,0.6475,0.1876,0.0005
GZ_39_5,"(39, 5)",2735,0.3401,0.0234,0.0967,0.3139,0.0498,0.1761
GZ_100_49,"(100, 49)",7049,0.9199,0.0018,0.0184,0.0599
GZ_107_40,"(107, 40)",7530,1.0
GZ_60_57,"(60, 57)",4257,0.0026,0.037,0.2893,0.0024,0.6687
GZ_113_35,"(113, 35)",7945,0.3506,0.0116,0.0894,0.5379,0.0105
GZ_74_22,"(74, 22)",5202,0.1571,0.0263,0.031,0.7629,0.0139,0.0088
GZ_113_21,"(113, 21)",7931,0.062,0.0152,0.0812,0.8158,0.0258
GZ_74_36,"(74, 36)",5216,0.144,0.0705,0.0635,0.5746,0.1408,0.0066
GZ_32_63,"(32, 63)",2303,0.001,0.0025,0.9965
GZ_107_54,"(107, 54)",7544,0.4101,0.0267,0.1341,0.1128,0.3091,0.0072
GZ_26_16,"(26, 16)",1836,0.3242,0.1286,0.1365,0.3677,0.0428,0.0002
GZ_60_43,"(60, 43)",4243,0.2603,0.0548,0.0689,0.5625,0.0514,0.0021
GZ_69_67,"(69, 67)",4897,0.1645,0.0872,0.1603,0.368,0.0272,0.1926,0.0002
GZ_114_28,"(114, 28)",8008,0.4395,0.0342,0.3846,0.0956,0.038,0.0077,0.0004
GZ_21_37,"(21, 37)",1507,0.0469,0.0626,0.1412,0.068,0.0311,0.6502
GZ_67_62,"(67, 62)",4752,0.0033,0.0056,0.07,0.0006,0.9205
GZ_73_17,"(73, 17)",5127,0.182,0.1365,0.0989,0.3646,0.0546,0.1634
GZ_35_42,"(35, 42)",2492,0.1554,0.0803,0.3817,0.057,0.1492,0.1764
GZ_109_51,"(109, 51)",7681,0.9631,0.0337,0.0027,0.0003,0.0002
GZ_28_13,"(28, 13)",1973,0.0521,0.0074,0.0032,0.7807,0.0283,0.1283
GZ_107_68,"(107, 68)",7558,0.2199,0.0808,0.1086,0.0163,0.5735,0.0009
GZ_109_45,"(109, 45)",7675,0.736,0.0489,0.0249,0.0933,0.0167,0.0802
GZ_114_14,"(114, 14)",7994,0.1597,0.1416,0.2442,0.4336,0.0208,0.0001
GZ_35_56,"(35, 56)",2506,0.0389,0.2406,0.042,0.1167,0.4931,0.0687
GZ_109_8,"(109, 8)",7638,0.2657,0.0937,0.3774,0.171,0.0769,0.015,0.0003
GZ_100_61,"(100, 61)",7061,0.9087,0.003,0.0044,0.0778,0.0061
GZ_21_23,"(21, 23)",1493,0.0609,0.1637,0.2999,0.1862,0.1441,0.1452
GZ_7_56,"(7, 56)",546,0.0002,0.0089,0.0012,0.0009,0.9878,0.001
GZ_121_44,"(121, 44)",8514,0.39,0.0448,0.2165,0.2212,0.1274,0.0001
GZ_85_18,"(85, 18)",5968,0.0578,0.0006,0.7207,0.004,0.2169
GZ_46_53,"(46, 53)",3273,0.6683,0.0377,0.0164,0.2658,0.0077,0.0041
GZ_24_0,"(24, 0)",1680,0.1348,0.0167,0.0241,0.6176,0.0657,0.1411
GZ_11_9,"(11, 9)",779,0.0529,0.1505,0.0493,0.0992,0.1308,0.5173
GZ_52_26,"(52, 26)",3666,0.1826,0.0919,0.1815,0.4042,0.0358,0.104
GZ_98_49,"(98, 49)",6909,0.6526,0.0572,0.0142,0.1186,0.1565,0.0009
GZ_96_64,"(96, 64)",6784,0.8998,0.0216,0.0238,0.0262,0.0262,0.0024
GZ_61_0,"(61, 0)",4270,0.0925,0.1092,0.1577,0.2395,0.0685,0.3326
GZ_54_9,"(54, 9)",3789,0.119,0.0607,0.1392,0.4335,0.0663,0.1813
GZ_82_11,"(82, 11)",5751,0.1822,0.0245,0.1078,0.576,0.0112,0.0983
GZ_47_3,"(47, 3)",3293,0.0658,0.1332,0.3896,0.1455,0.1567,0.1092
GZ_52_32,"(52, 32)",3672,0.1541,0.0723,0.6609,0.081,0.0317
GZ_14_67,"(14, 67)",1047,1.0
GZ_8_1,"(8, 1)",561,0.1478,0.1634,0.436,0.0048,0.0766,0.1714
GZ_7_42,"(7, 42)",532,0.8278,0.0072,0.0038,0.1612
GZ_121_50,"(121, 50)",8520,0.7824,0.0204,0.0798,0.1127,0.0047
GZ_46_47,"(46, 47)",3267,0.0642,0.0798,0.1147,0.158,0.0336,0.548,0.0017
GZ_107_7,"(107, 7)",7497,0.1494,0.056,0.544,0.1263,0.0739,0.0492,0.0012
GZ_91_51,"(91, 51)",6421,0.397,0.039,0.0389,0.5005,0.023,0.0016
GZ_48_42,"(48, 42)",3402,0.1383,0.0609,0.3186,0.0375,0.0279,0.4168
GZ_85_24,"(85, 24)",5974,0.2602,0.0069,0.0091,0.322,0.0089,0.3929
GZ_9_47,"(9, 47)",677,0.9961,0.0028,0.0008,0.0003
GZ_41_66,"(41, 66)",2936,1.0
GZ_0_63,"(0, 63)",63,0.8128,0.044,0.0185,0.1145,0.0102
GZ_96_58,"(96, 58)",6778,0.3966,0.0617,0.0608,0.393,0.0878,0.0001
GZ_55_13,"(55, 13)",3863,0.2151,0.2395,0.2548,0.1683,0.0692,0.0531
GZ_13_46,"(13, 46)",956,0.8702,0.008,0.0197,0.0966,0.0003,0.0052
GZ_81_5,"(81, 5)",5675,0.1997,0.1424,0.0751,0.3618,0.0683,0.1527
GZ_98_61,"(98, 61)",6921,0.7802,0.01,0.0067,0.1356,0.0074,0.0601
GZ_13_52,"(13, 52)",962,0.2817,0.2056,0.3612,0.0041,0.075,0.0722,0.0002
GZ_82_39,"(82, 39)",5779,0.4882,0.0202,0.0129,0.4531,0.015,0.0106
GZ_121_4,"(121, 4)",8474,0.9977,0.0015,0.0008
GZ_48_56,"(48, 56)",3416,0.5195,0.0308,0.0086,0.4184,0.0226,0.0001
GZ_9_53,"(9, 53)",683,0.1386,0.0238,0.1327,0.6657,0.0202,0.019
GZ_85_30,"(85, 30)",5980,0.1976,0.0177,0.0207,0.2631,0.0313,0.4696
GZ_91_45,"(91, 45)",6415,0.5664,0.0028,0.0157,0.3999,0.0149,0.0003
GZ_62_52,"(62, 52)",4392,0.1192,0.1315,0.2298,0.2186,0.0427,0.2576,0.0006
GZ_105_45,"(105, 45)",7395,0.7481,0.0232,0.0078,0.1939,0.0117,0.0153
GZ_69_9,"(69, 9)",4839,0.1859,0.0139,0.0359,0.7514,0.0125,0.0004
GZ_76_27,"(76, 27)",5347,0.1022,0.0026,0.0038,0.551,0.0328,0.3076
GZ_111_30,"(111, 30)",7800,0.1144,0.0103,0.1552,0.6796,0.0405
GZ_116_39,"(116, 39)",8159,0.9278,0.0101,0.0057,0.0456,0.0108
GZ_39_56,"(39, 56)",2786,0.0587,0.0538,0.2318,0.0105,0.0108,0.6344
GZ_118_14,"(118, 14)",8274,0.0854,0.0134,0.006,0.8738,0.0193,0.0021
GZ_19_0,"(19, 0)",1330,0.1244,0.1007,0.0569,0.5115,0.1985,0.008
GZ_0_8,"(0, 8)",8,0.3692,0.1258,0.3083,0.0928,0.0402,0.0637
GZ_102_58,"(102, 58)",7198,0.6746,0.014,0.1491,0.1576,0.0047
GZ_39_42,"(39, 42)",2772,0.0304,0.0139,0.0286,0.0295,0.0425,0.8551
GZ_30_66,"(30, 66)",2166,0.0295,0.0573,0.0278,0.0162,0.0324,0.8368
GZ_76_33,"(76, 33)",5353,0.1325,0.0856,0.0711,0.067,0.0012,0.6426
GZ_111_24,"(111, 24)",7794,0.1312,0.0178,0.3233,0.5102,0.0117,0.0043,0.0015
GZ_62_46,"(62, 46)",4386,0.623,0.1314,0.1372,0.0772,0.0198,0.0113,0.0001
GZ_24_13,"(24, 13)",1693,0.0492,0.1531,0.0694,0.3618,0.3665
GZ_105_51,"(105, 51)",7401,0.9674,0.0062,0.0021,0.0241,0.0002
GZ_78_36,"(78, 36)",5496,0.3734,0.0146,0.0151,0.579,0.0104,0.0075
GZ_65_67,"(65, 67)",4617,0.0954,0.0014,0.0028,0.8806,0.0198
GZ_23_32,"(23, 32)",1642,0.0927,0.0984,0.325,0.4622,0.0072,0.0145
GZ_37_47,"(37, 47)",2637,0.1203,0.3165,0.2135,0.2746,0.0711,0.004
GZ_71_12,"(71, 12)",4982,0.6324,0.0121,0.1139,0.2317,0.0097,0.0001,0.0001
GZ_118_28,"(118, 28)",8288,0.3958,0.0263,0.3104,0.0984,0.0164,0.1527
GZ_37_53,"(37, 53)",2643,0.077,0.1121,0.03,0.7316,0.0318,0.0175
GZ_116_11,"(116, 11)",8131,0.0621,0.0057,0.0081,0.8155,0.1083,0.0003
GZ_23_26,"(23, 26)",1636,0.0827,0.0885,0.0615,0.6289,0.1023,0.0361
GZ_102_64,"(102, 64)",7204,0.9702,0.008,0.0026,0.0126,0.0066
GZ_78_22,"(78, 22)",5482,0.1884,0.0236,0.016,0.5969,0.0803,0.0948
GZ_111_18,"(111, 18)",7788,0.2175,0.0179,0.1976,0.5329,0.0327,0.0014
GZ_41_5,"(41, 5)",2875,0.1495,0.0471,0.4126,0.0005,0.0367,0.3518,0.0018
GZ_94_61,"(94, 61)",6641,0.4166,0.0418,0.1787,0.2258,0.1356,0.0015
GZ_80_14,"(80, 14)",5614,0.1585,0.0227,0.0302,0.631,0.1017,0.0559
GZ_5_53,"(5, 53)",403,0.2399,0.057,0.2022,0.0359,0.0113,0.4457,0.008
GZ_89_30,"(89, 30)",6260,0.2561,0.0009,0.7372,0.0058
GZ_44_56,"(44, 56)",3136,0.6254,0.0412,0.0807,0.1837,0.0205,0.0485
GZ_50_23,"(50, 23)",3523,0.2701,0.0619,0.0629,0.2828,0.0306,0.2917
GZ_93_68,"(93, 68)",6578,0.2005,0.0235,0.042,0.675,0.0546,0.0044
GZ_16_62,"(16, 62)",1182,0.0409,0.4766,0.169,0.0001,0.2109,0.1022,0.0003
GZ_50_37,"(50, 37)",3537,0.2467,0.1074,0.1125,0.2402,0.1573,0.1359
GZ_22_6,"(22, 6)",1546,0.0918,0.1809,0.1485,0.4545,0.067,0.0573
GZ_89_24,"(89, 24)",6254,0.4446,0.0002,0.5453,0.0094,0.0005
GZ_5_47,"(5, 47)",397,0.7803,0.2086,0.0104,0.0007
GZ_44_42,"(44, 42)",3122,0.1913,0.0003,0.0736,0.3908,0.0822,0.0288,0.2327,0.0003
GZ_67_6,"(67, 6)",4696,0.2826,0.0469,0.0894,0.3361,0.0335,0.2115
GZ_59_13,"(59, 13)",4143,0.0218,0.001,0.0139,0.9351,0.024,0.0042
GZ_43_63,"(43, 63)",3073,1.0
GZ_87_3,"(87, 3)",6093,0.2405,0.0231,0.1471,0.5668,0.0144,0.0081
GZ_80_28,"(80, 28)",5628,0.6458,0.0105,0.0532,0.2275,0.0046,0.0584
GZ_2_66,"(2, 66)",206,0.9196,0.0037,0.0076,0.0691
GZ_11_43,"(11, 43)",813,0.705,0.0077,0.0205,0.0858,0.0004,0.1799,0.0007
GZ_57_16,"(57, 16)",4006,0.0885,0.0397,0.174,0.601,0.071,0.0258
GZ_93_54,"(93, 54)",6564,0.986,0.0119,0.0009,0.0012
GZ_18_67,"(18, 67)",1327,1.0
GZ_87_21,"(87, 21)",6111,0.1308,0.0089,0.0005,0.8572,0.0026
GZ_101_1,"(101, 1)",7071,0.078,0.1299,0.3358,0.4051,0.0106,0.0406
GZ_89_18,"(89, 18)",6248,0.2289,0.0007,0.001,0.697,0.0154,0.057
GZ_87_35,"(87, 35)",6125,0.087,0.0002,0.8871,0.0171,0.0086
GZ_93_40,"(93, 40)",6550,0.565,0.0025,0.0212,0.4079,0.0034
GZ_11_57,"(11, 57)",827,0.0941,0.0006,0.0789,0.0097,0.0024,0.7911,0.0232
GZ_94_49,"(94, 49)",6629,0.4449,0.0382,0.0542,0.3951,0.0673,0.0003
GZ_94_9,"(94, 9)",6589,0.21,0.0481,0.0408,0.3756,0.1079,0.2176
GZ_29_47,"(29, 47)",2077,0.2493,0.0765,0.3986,0.0654,0.013,0.1972
GZ_106_28,"(106, 28)",7448,0.2969,0.039,0.2541,0.409,0.001
GZ_101_21,"(101, 21)",7091,0.0539,0.0034,0.01,0.9117,0.021
GZ_66_36,"(66, 36)",4656,0.0878,0.001,0.0028,0.8975,0.0109
GZ_20_63,"(20, 63)",1463,0.0011,0.0053,0.0001,0.0005,0.0023,0.9907
GZ_115_54,"(115, 54)",8104,0.6266,0.0002,0.021,0.0622,0.2263,0.0637
GZ_34_16,"(34, 16)",2396,0.1018,0.0028,0.0049,0.8233,0.0095,0.0577
GZ_72_43,"(72, 43)",5083,0.1718,0.1056,0.21,0.2436,0.0749,0.1941
GZ_78_1,"(78, 1)",5461,0.267,0.0026,0.0069,0.6165,0.0335,0.0735
GZ_115_40,"(115, 40)",8090,0.8073,0.0243,0.0364,0.0986,0.0334
GZ_72_57,"(72, 57)",5097,0.1196,0.1185,0.4231,0.002,0.0103,0.3265
GZ_101_35,"(101, 35)",7105,0.999,0.001
GZ_66_22,"(66, 22)",4642,0.2906,0.045,0.1201,0.4424,0.0146,0.0873
GZ_108_11,"(108, 11)",7571,0.3874,0.0867,0.3463,0.1649,0.0147
GZ_29_53,"(29, 53)",2083,0.1949,0.0451,0.6841,0.0261,0.0035,0.0463
GZ_112_49,"(112, 49)",7889,0.369,0.0007,0.2508,0.1016,0.0567,0.2212
GZ_108_39,"(108, 39)",7599,0.9981,0.0006,0.0002,0.0011
GZ_106_14,"(106, 14)",7434,0.1485,0.0321,0.0983,0.6414,0.0795,0.0002
GZ_27_56,"(27, 56)",1946,0.2283,0.0648,0.5237,0.1578,0.0146,0.0108
GZ_112_61,"(112, 61)",7901,0.8287,0.0135,0.084,0.0736,0.0001,0.0001
GZ_33_23,"(33, 23)",2333,0.0865,0.1229,0.154,0.4836,0.0593,0.0937
GZ_98_4,"(98, 4)",6864,0.1897,0.0124,0.1702,0.5889,0.0368,0.002
GZ_115_68,"(115, 68)",8118,0.9452,0.0048,0.0193,0.0297,0.001
GZ_68_27,"(68, 27)",4787,0.0949,0.003,0.0047,0.8807,0.0166,0.0001
GZ_68_33,"(68, 33)",4793,0.31,0.0033,0.0535,0.6139,0.0128,0.0065
GZ_33_37,"(33, 37)",2347,0.09,0.034,0.0568,0.7454,0.0728,0.001
GZ_75_62,"(75, 62)",5312,0.0682,0.1278,0.1422,0.3127,0.0571,0.292
GZ_61_17,"(61, 17)",4287,0.1492,0.0667,0.0585,0.4496,0.0478,0.2282
GZ_27_42,"(27, 42)",1932,0.1533,0.1247,0.0593,0.5916,0.0434,0.0274,0.0003
GZ_1_37,"(1, 37)",107,0.8955,0.043,0.0126,0.0243,0.0216,0.003
GZ_40_32,"(40, 32)",2832,0.0292,0.1761,0.2282,0.0586,0.0984,0.4095
GZ_12_12,"(12, 12)",852,0.0241,0.1533,0.1939,0.2113,0.1066,0.3108
GZ_54_47,"(54, 47)",3827,0.2146,0.0236,0.0361,0.6535,0.0709,0.0013
GZ_99_21,"(99, 21)",6951,0.0911,0.0045,0.0021,0.8766,0.0256,0.0001
GZ_43_7,"(43, 7)",3017,0.0877,0.0557,0.1065,0.6399,0.0772,0.033
GZ_8_13,"(8, 13)",573,0.1378,0.1376,0.1388,0.0492,0.1026,0.434
GZ_49_16,"(49, 16)",3446,0.1899,0.0054,0.0076,0.496,0.0658,0.2353
GZ_120_38,"(120, 38)",8438,0.5216,0.0077,0.2431,0.1463,0.0081,0.0732
GZ_84_64,"(84, 64)",5944,0.1171,0.0657,0.0219,0.3538,0.0549,0.3866
GZ_65_4,"(65, 4)",4554,0.0521,0.3374,0.1925,0.3288,0.0852,0.004
GZ_90_11,"(90, 11)",6311,0.1143,0.0068,0.0214,0.8129,0.0446
GZ_97_18,"(97, 18)",6808,0.1058,0.0074,0.0027,0.8745,0.0094,0.0002
GZ_54_53,"(54, 53)",3833,0.087,0.1014,0.059,0.0911,0.1135,0.548
GZ_99_35,"(99, 35)",6965,0.8749,0.0414,0.0069,0.0224,0.031,0.0234
GZ_1_23,"(1, 23)",93,0.1234,0.0753,0.149,0.1462,0.0382,0.4679
GZ_20_4,"(20, 4)",1404,0.0686,0.0627,0.035,0.7729,0.0607,0.0001
GZ_40_26,"(40, 26)",2826,0.0619,0.0373,0.0495,0.7868,0.0304,0.0341
GZ_97_30,"(97, 30)",6820,0.9089,0.0005,0.0827,0.007,0.0009
GZ_110_9,"(110, 9)",7709,0.2448,0.1712,0.1672,0.3625,0.0515,0.0027,0.0001
GZ_83_45,"(83, 45)",5855,0.1378,0.0035,0.0046,0.7938,0.049,0.0113
GZ_120_10,"(120, 10)",8410,0.0938,0.0369,0.0554,0.7253,0.0885,0.0001
GZ_90_39,"(90, 39)",6339,0.4939,0.0209,0.0055,0.4649,0.013,0.0018
GZ_15_27,"(15, 27)",1077,0.0202,0.0052,0.0015,0.9389,0.0342
GZ_85_1,"(85, 1)",5951,0.0265,0.0003,0.0006,0.9682,0.0044
GZ_15_33,"(15, 33)",1083,0.2007,0.0025,0.0002,0.7953,0.0013
GZ_53_66,"(53, 66)",3776,0.2709,0.0253,0.0228,0.508,0.0198,0.1532
GZ_84_58,"(84, 58)",5938,0.1846,0.042,0.106,0.5992,0.0441,0.0241
GZ_47_13,"(47, 13)",3303,0.0623,0.1828,0.2895,0.0357,0.0409,0.3888
GZ_6_16,"(6, 16)",436,0.0177,0.1424,0.195,0.1334,0.2078,0.3037
GZ_83_51,"(83, 51)",5861,0.1409,0.0122,0.0153,0.7249,0.0888,0.0179
GZ_97_24,"(97, 24)",6814,0.9993,0.0007
GZ_103_3,"(103, 3)",7213,0.1312,0.0113,0.0353,0.5759,0.0298,0.2165
GZ_6_17,"(6, 17)",437,0.1376,0.0762,0.1511,0.0213,0.0588,0.555
GZ_47_12,"(47, 12)",3302,0.1261,0.1215,0.2257,0.1141,0.0388,0.3738
GZ_84_59,"(84, 59)",5939,0.0584,0.0141,0.0308,0.3099,0.0855,0.5013
GZ_15_32,"(15, 32)",1082,0.1435,0.8494,0.001,0.0061
GZ_53_67,"(53, 67)",3777,0.6864,0.0036,0.0441,0.2584,0.0075
GZ_103_2,"(103, 2)",7212,0.1708,0.045,0.4909,0.2789,0.013,0.0014
GZ_97_25,"(97, 25)",6815,0.7615,0.0003,0.0021,0.2356,0.0005
GZ_83_50,"(83, 50)",5860,0.1261,0.0045,0.0115,0.6565,0.1986,0.0028
GZ_83_44,"(83, 44)",5854,0.1837,0.0126,0.0266,0.5958,0.0767,0.1046
GZ_110_8,"(110, 8)",7708,0.0899,0.2399,0.4559,0.0635,0.0745,0.0657,0.0106
GZ_97_31,"(97, 31)",6821,0.3993,0.0152,0.0443,0.534,0.0072
GZ_85_0,"(85, 0)",5950,0.0458,0.002,0.002,0.9415,0.0087
GZ_15_26,"(15, 26)",1076,0.021,0.0001,0.9676,0.0113
GZ_90_38,"(90, 38)",6338,0.7491,0.0011,0.0219,0.1916,0.0363
GZ_120_11,"(120, 11)",8411,0.0367,0.0078,0.0239,0.9171,0.0145
GZ_90_10,"(90, 10)",6310,0.1899,0.0021,0.0031,0.7415,0.0634
GZ_65_5,"(65, 5)",4555,0.1305,0.1552,0.1922,0.4183,0.0623,0.0415
GZ_84_65,"(84, 65)",5945,0.0683,0.0092,0.0089,0.7946,0.0599,0.0591
GZ_120_39,"(120, 39)",8439,0.5217,0.0231,0.1817,0.1925,0.028,0.053
GZ_40_27,"(40, 27)",2827,0.0791,0.0969,0.1582,0.428,0.1468,0.091
GZ_20_5,"(20, 5)",1405,0.0596,0.0752,0.0196,0.7592,0.0724,0.014
GZ_1_22,"(1, 22)",92,0.2729,0.07,0.2903,0.2084,0.0346,0.1238
GZ_99_34,"(99, 34)",6964,0.7107,0.012,0.0012,0.035,0.0035,0.2376
GZ_54_52,"(54, 52)",3832,0.1486,0.1568,0.1193,0.2731,0.1515,0.1507
GZ_97_19,"(97, 19)",6809,0.1563,0.0042,0.004,0.8266,0.0089
GZ_99_20,"(99, 20)",6950,0.0499,0.0001,0.0059,0.9319,0.0122
GZ_12_13,"(12, 13)",853,0.013,0.1015,0.218,0.1108,0.0886,0.4681
GZ_54_46,"(54, 46)",3826,0.3702,0.1364,0.121,0.2614,0.0525,0.0585
GZ_40_33,"(40, 33)",2833,0.0657,0.1515,0.1,0.2453,0.0998,0.3377
GZ_1_36,"(1, 36)",106,0.7944,0.0262,0.0024,0.1082,0.0062,0.0626
GZ_49_17,"(49, 17)",3447,0.3468,0.0366,0.0098,0.5357,0.0352,0.0359
GZ_8_12,"(8, 12)",572,0.0637,0.0883,0.1078,0.0087,0.0526,0.6789
GZ_43_6,"(43, 6)",3016,0.1394,0.0002,0.1178,0.3663,0.1171,0.0961,0.1602,0.0029
GZ_68_32,"(68, 32)",4792,0.1682,0.0053,0.0312,0.7778,0.0175
GZ_61_16,"(61, 16)",4286,0.0567,0.0309,0.0091,0.7876,0.1157
GZ_27_43,"(27, 43)",1933,0.1893,0.1764,0.0995,0.5129,0.0211,0.0008
GZ_33_36,"(33, 36)",2346,0.1278,0.0632,0.1142,0.6795,0.0139,0.0014
GZ_75_63,"(75, 63)",5313,0.2423,0.1161,0.0928,0.4497,0.0352,0.0639
GZ_33_22,"(33, 22)",2332,0.0747,0.0535,0.0376,0.7779,0.0558,0.0005
GZ_112_60,"(112, 60)",7900,0.7393,0.0298,0.1539,0.0766,0.0004
GZ_27_57,"(27, 57)",1947,0.0854,0.0538,0.2271,0.0008,0.0252,0.6077
GZ_106_15,"(106, 15)",7435,0.0638,0.0499,0.1115,0.6755,0.0992,0.0001
GZ_108_38,"(108, 38)",7598,0.9664,0.0036,0.0208,0.0092
GZ_68_26,"(68, 26)",4786,0.1564,0.0168,0.0009,0.8235,0.0019,0.0005
GZ_115_69,"(115, 69)",8119,0.9847,0.0079,0.0047,0.0019,0.0008
